,31.12.24,01.12.24,01.11.24,02.10.24,02.09.24,03.08.24,04.07.24,04.06.24,05.05.24,05.04.24,06.03.24,05.02.24,06.01.24,07.12.23,07.11.23,08.10.23,08.09.23,09.08.23,10.07.23,10.06.23,11.05.23,11.04.23,12.03.23,10.02.23,11.01.23,12.12.22,12.11.22,13.10.22,13.09.22,14.08.22,15.07.22,15.06.22,16.05.22,16.04.22,17.03.22,15.02.22,16.01.22,17.12.21,17.11.21,18.10.21,18.09.21,19.08.21,20.07.21,20.06.21,21.05.21,21.04.21,22.03.21,20.02.21,21.01.21,22.12.20,22.11.20,23.10.20,23.09.20,24.08.20,25.07.20,25.06.20,26.05.20,26.04.20,27.03.20,26.02.20,27.01.20,28.12.19,28.11.19,29.10.19,29.09.19,30.08.19,31.07.19,01.07.19,01.06.19,02.05.19,02.04.19,03.03.19,01.02.19,02.01.19,03.12.18,03.11.18,04.10.18,04.09.18,05.08.18,06.07.18,06.06.18,07.05.18,07.04.18,08.03.18,06.02.18,07.01.18,08.12.17,08.11.17,09.10.17,09.09.17,10.08.17,11.07.17,11.06.17,12.05.17,12.04.17,13.03.17,11.02.17,12.01.17,13.12.16,13.11.16,14.10.16,14.09.16,15.08.16,16.07.16,16.06.16,17.05.16,17.04.16,18.03.16,17.02.16,18.01.16,19.12.15,19.11.15,20.10.15,20.09.15,21.08.15,22.07.15,22.06.15,23.05.15,23.04.15,24.03.15,22.02.15,23.01.15,24.12.14,24.11.14,25.10.14,25.09.14,26.08.14,27.07.14,27.06.14,28.05.14,28.04.14,29.03.14,27.02.14,28.01.14,29.12.13,29.11.13,30.10.13,30.09.13,31.08.13,01.08.13,02.07.13,02.06.13,03.05.13,03.04.13,04.03.13,02.02.13,03.01.13,04.12.12,04.11.12,05.10.12,05.09.12,06.08.12,07.07.12,07.06.12,08.05.12,08.04.12,09.03.12,08.02.12,09.01.12,10.12.11,10.11.11,11.10.11,11.09.11,12.08.11,13.07.11,13.06.11,14.05.11,14.04.11,15.03.11,13.02.11,14.01.11,15.12.10,15.11.10,16.10.10,16.09.10,17.08.10,18.07.10,18.06.10,19.05.10,19.04.10,20.03.10,18.02.10,19.01.10
IQT323679950,26.3672,25.7105,30.404,33.1425,31.3902,43.996,37.0701,35.4397,42.7259,32.8093,33.3385,38.3125,49.6986,50.1675,60.8743,75.8689,80.5509,86.5383,81.5871,77.7083,77.0837,71.8327,95.3773,81.0328,107.1689,116.5414,124.7194,185.8268,158.541,150.5264,232.5305,226.344,190.0236,116.9209,111.3568,105.7312,69.7643,60.6963,58.6666,76.6785,58.625,64.1267,63.4175,72.8325,74.5,68,86.5,78.3333,79.25,110,93.6036,111.6667,137.6667,94.75,119.375,137.6667,103.5,127.5,173.3462,87.314,115.3333,117.6867,150.6892,156.7432,165.5196,91.3761,104.051,100.296,123.5157,111.2513,110.7789,105.7156,121.1152,133.2272,118.4211,126.0264,188.4187,180.7522,183.5174,181.2268,182.4206,190.3197,190.6733,181.8277,194.1017,193.8929,157.7814,170.2402,147.6936,169.163,175.5672,161.1368,187.2589,161.3932,154.7824,91.6072,97.3412,144.2442,138.1362,157.2119,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,166.1217,176.5239,186.0061,616.8231,183.0225,183.0347,161.4919,166.5957,160.2377,147.1082,203.2949,200.936,184.2189,170.1645,171.8937,170.1083,156.3316,182.5216,163.2408,181.5956,196.6527,197.6839,211.4553,219.9475,245.0791,423.4052,423.2661,423.3803,457.1702,451.8351,444.0843,438.8198,441.4772,482.8549,499.5693,520.1912,554.7895,549.7092,539.3662,539.2987,531.5489,405.0322,343.762,365.9425,351.7428,384.9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT323680381,69.4358,69.579,78.4562,75.335,73.968,80.7688,77.8057,75.2006,79.8357,73.9485,85.4564,85.9545,88.7861,84.0662,102.748,98.4103,97.6795,107.0906,106.6852,103.8938,107.4415,111.5092,101.4744,87.9447,93.2317,91.8674,99.5422,109.3104,94.7003,86.6839,99.352,99.6097,102.1363,94.6477,81.8552,84.4328,77.766,77.7985,79.175,77.3462,73.5657,74.1206,75.2938,77.5682,76.5252,68.7487,69.363,66.9957,65.0946,66.0912,68.5559,74.1462,80.3392,75.7648,74.4221,84.03,72.4541,83.6982,115.3542,63.3049,66.0109,61.9503,68.7526,74.1522,68.0813,67.3945,62.9284,75.86,80.9785,82.7411,85.7026,89.9234,93.4126,104.2106,92.5192,88.0047,87.8591,82.3959,84.2344,95.7417,92.3991,93.3343,85.8979,80.2282,77.1619,113.9072,113.5155,121.8462,104.1647,93.5548,85.9029,108.6805,119.9022,101.2898,102.3787,90.366,100.0552,93.9583,79.164,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,90.1769,86.4413,86.4413,82.08,79.926,108.4589,100.5208,98.7199,89.212,83.7585,87.6168,84.9419,83.4615,88.4513,88.65,85.4217,83.7001,83.6168,141.4772,129.905,139.3922,150.0073,156.7382,160.4333,152.3084,187.3118,174.8193,191.261,173.5177,199.2059,203.3181,214.3224,175.8387,198.5914,183.4618,184.0685,217.7351,215.2303,201.7878,231.659,231.3241,220.0737,211.9259,204.2575,211.9091,195.8825,187.7007,195.6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT717020940,105.1281,104.3141,87.7936,86.9094,81.6686,135.8069,128.7673,140.7776,137.842,134.6618,145.1689,146.9973,142.8066,144.5867,171.7149,180.2434,186.2897,158.3935,160.6466,147.4037,154.0206,162.8254,200.9932,178.3435,178.2972,179.1084,184.1282,168.5187,163.8984,148.2982,178.7207,214.2491,213.7201,153.2604,154.8842,181.5448,169.645,173.1421,161.3108,146.035,109.4193,116.8624,125.0377,149.7902,156.486,137.8225,157.0851,102.2122,106.6871,118.3781,116.9999,203.2316,258.6807,221.1761,265.0582,261.9684,382.3101,460.5229,378.296,187.9194,189.1018,129.2356,158.4989,206.2269,272.2041,210.0761,175.432,188.1155,175.527,142.3347,185.2447,172.9169,198.5559,313.3968,246.0408,260.1054,213.4514,179.4079,159.6169,202.3454,211.983,207.4381,249.4263,285.3662,177.6488,316.8827,258.7057,252.0673,188.1053,107.35,96.5275,108.2073,108.2073,150.099,122.6307,124.3348,209.1695,209.1695,209.1695,114.379,114.379,142.3026,142.3026,142.3026,131.1774,116.829,116.829,116.829,120.4692,123.4334,116.7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46202406,267.8723,267.9318,267.8584,267.8045,267.9153,268.2045,267.9274,267.9961,268.1012,268.0708,268.0223,268.0141,268.0084,268.0507,267.9743,268.0363,268.0548,268.0549,268.0129,260.1455,260.1431,259.4634,260.2645,259.9544,260.1284,260.0185,259.9824,260.053,259.9245,259.9925,260.0519,259.7761,260.0461,259.9076,258.8367,260.0658,259.9763,259.9474,259.9299,259.8933,259.9496,259.9289,259.9591,259.9264,259.9426,259.9658,259.9094,259.9256,259.9294,260.3421,259.9255,259.9313,259.9323,259.9213,259.9206,259.8397,259.8759,259.8439,259.8518,259.992,259.9588,260.0328,259.9325,259.9354,259.9237,259.932,259.9924,259.9586,259.8301,259.9553,259.9935,259.9195,259.947,259.9442,259.9845,260.0066,260.0238,259.9347,259.9704,259.9542,259.9935,259.9386,259.8975,259.9204,259.8721,259.9568,259.966,259.9254,259.915,259.8891,259.8992,259.9092,259.8559,311.416,311.4196,311.4493,311.437,311.3781,311.3905,311.4011,311.4086,311.3939,311.3889,311.4096,310.2583,310.2944,310.2837,310.3468,310.3425,244.8399,242.2897,107.7941,106.2478,107.7431,108.7391,109.7908,112.7364,140.4035,112.2788,124.144,155.8736,143.0931,130.8395,142.6539,161.6892,162.2989,163.3133,165.401,184.1071,108.5568,108.5568,108.5568,107.6658,154.6349,189.3662,251.9145,254.7964,254.858,254.8324,222.1846,238.4117,251.1606,252.0747,252.2463,252.3296,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421,120.4421
IQT46195318,150.0402,150.0384,150.0308,150.03,150.0352,150.0067,150.1129,153.0193,153.04,153.0232,153.022,153.0248,153.03,153.1462,155.0271,155.0304,155.0245,155.0213,155.0197,157.0277,157.0299,157.0313,157.005,157.0075,157.0167,157.0221,157.0187,157.1545,157.0233,157.031,157.0174,157.0382,157.0425,157.0531,157.3862,157.3575,157.1844,157.3741,157.3592,157.3318,157.3375,157.3041,157.3108,157.2991,157.9686,158.6588,159.9459,157.6394,157.1241,156.1283,156.6745,157.4227,157.3851,157.2275,157.3484,157.2194,157.4559,156.781,157.6363,157.3022,156.166,157.3921,157.4192,157.4519,157.4754,157.4383,157.4349,157.3838,157.3738,157.4072,157.4186,156.1936,156.4205,157.2125,156.6835,156.6749,156.1619,157.6744,157.3549,157.0043,156.7386,157.4276,157.2324,156.6814,158.6929,161.8534,162.2777,172.1765,162.2946,162.9503,162.3511,162.2411,163.2838,153.5829,159.066,159.3181,158.5726,158.5847,158.2565,158.4701,158.1348,158.0689,155.0665,152.0178,150.085,148.2742,142.7179,133.6065,127.1585,123.1534,119.307,119.2842,119.1543,122.0716,122.0666,121.6425,121.1637,121.5168,122.0829,181.2496,181.2496,184.7349,184.2986,184.4482,185.1497,166.8425,166.7652,167.8213,167.7868,169.6126,169.6022,191.5188,191.4129,191.3654,189.944,191.5365,188.4024,197.6281,193.4193,193.9164,202.3314,203.2177,207.339,218.0548,230.6407,235.6888,233.8223,239.8933,238.6307,234.984,239.2639,239.6218,248.6164,238.5718,238.93,239.2196,240.7874,238.0833,238.9324,252.4031,235.3246,252.1586,264.3266,245.9809,219.3019,210.9692,199.517,197.7399,198.3398,199.2584,211.3553,208.0661,217.3581,213.1647,240.7053,247.7701,239.731,253.7422,275.4442,266.8928,279.53,282.9596,296.5622
IQT46194032,150.1793,150.1999,150.0152,150.0549,150.0813,150.4538,150.2405,152.2034,152.2587,151.9703,152.1352,151.9399,151.9726,152.2044,153.1886,153.087,152.9994,153.0339,153.0098,154.985,155.0734,154.9981,155.1433,154.9697,155.0531,154.9857,155.0877,154.9648,154.9553,155.0028,155.0113,154.9644,155.0425,155.071,155.3275,155.2953,155.3218,155.3797,155.4194,155.2725,155.2655,155.2858,426.9278,420.1499,411.6277,401.3087,390.8214,381.4902,373.9357,366.2834,358.1657,349.577,340.576,327.5832,315.2599,313.8013,307.5622,289.988,272.1246,283.7618,287.6963,287.9291,289.7586,274.5909,272.8132,265.9816,276.7549,262.7403,262.0544,258.6709,250.041,238.9479,225.5657,215.3756,199.8841,183.2084,166.7553,157.2208,158.0813,158.9057,158.5165,158.8767,159.0834,157.6374,154.3516,150.1802,147.7123,143.912,139.8878,136.8133,134.0316,131.4431,129.3313,128.1766,128.1835,129.5987,127.8827,120.271,130.328,130.9932,130.191,140.3093,135.3948,129.9978,128.5258,128.7112,129.6712,130.0424,131.6316,131.1311,131.1657,129.4087,127.2587,125.5336,124.617,122.8314,120.2972,120.7407,123.7831,127.554,132.507,137.1548,147.0959,160.2087,160.1339,160.0822,162.538,160.7232,160.5016,150.6455,149.6443,156.4349,166.9384,167.0819,172.2816,174.4568,175.1809,178.8361,178.6467,180.5577,186.5133,185.5701,189.0078,190.9035,189.5218,191.1391,192.3357,194.2186,193.6125,192.922,205.4294,198.9237,200.047,180.8203,256.5586,257.4704,263.5832,258.176,257.4294,254.9034,253.9867,249.4583,232.7702,236.9972,243.4119,243.1158,246.1921,246.5222,231.1307,236.3762,261.9139,258.0905,260.791,265.2742,266.8969,274.6183,262.2318,279.5641,291.4373,273.1139,274.7135,270.2631,264.5873
IQT715229542,36.4064,37.8303,41.7079,40.2003,39.5207,45.8141,33.8505,33.7767,33.0369,31.4166,34.8591,29.4977,37.9741,42.3974,47.8636,48.3183,42.5461,43.2742,43.2908,43.8835,40.7585,35.5628,44.2902,49.0751,42.4386,55.3271,42.5726,60.2732,51.5628,33.5712,47.9327,58.3721,51.867,59.0129,55.1082,60.1076,50.5849,50.3844,44.822,47.2253,39.428,43.0289,46.3544,22.9961,32.202,32.9009,38.0066,28.9602,25.9374,28.8047,23.6501,30.6693,38.1484,37.4078,32.2049,39.5207,40.5358,52.1514,67.876,39.5216,36.5286,30.4277,35.655,34.3042,37.718,36.5554,31.6669,37.1079,46.9095,31.3342,32.8867,31.8673,38.311,47.2387,42.685,43.4625,35.8158,32.9429,31.3289,40.1872,39.7418,40.5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT1869087306,50.9187,48.4638,50.319,50.7174,47.539,53.1709,48.3671,85.3087,72.1539,68.165,66.8024,64.2936,80.0891,70.8219,73.9923,72.8204,65.8901,66.0228,64.0422,70.9683,75.4936,67.7695,78.9325,56.2938,55.7886,71.6873,73.6433,76.4184,73.8709,67.7023,77.8539,59.11,51.3973,51.4452,60.5387,51.2363,51.0951,68.0195,61.4207,55.3883,55.7954,57.7812,63.4885,50.6629,52.3161,51.4229,54.8579,54.4699,50.6964,55.7695,51.1428,55.938,60.2216,57.2091,58.3132,64.4886,59.2005,59.2001,73.6108,47.5095,42.4419,39.6658,42.8663,42.4321,51.7399,44.9459,39.54,40.3771,53.1924,46.1835,47.3303,43.8218,45.4785,51.0197,46.285,45.5932,39.568,41.7156,38.8694,41.7529,40.1083,40.8597,42.9719,41.0558,30.1727,29.6115,30.0982,31.7084,30.3849,37.5584,37.7608,34.6451,33.8551,46.9466,29.6732,47.8383,52.3439,52.8073,54.2499,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,66.6109,58.9593,58.9593,58.9593,58.9593,58.9593,44.7728,44.7728,44.7728,44.7728,44.7728,44.7728,42.3615,45.1068,40.5416,40.1522,37.6597,39.5795,37.2223,34.7451,39.5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT644701487,33.6571,31.8542,33.5919,35.4073,36.1883,43.7744,38.4981,35.3482,35.5721,36.704,34.3511,33.9788,35.1584,32.9163,37.3362,39.4458,33.0487,35.9115,37.8761,39.8932,43.5571,39.7128,42.7234,46.2242,42.1162,38.1784,41.4113,52.1482,42.5995,37.1167,37.0295,41.6927,40.1372,32.4091,30.7205,38.2455,35.5749,35.3711,33.8051,31.6857,30.8662,34.247,33.9743,35.7846,37.2663,35.6764,32.6657,34.8127,32.6973,31.2706,30.5968,34.7273,32.5313,30.8362,17.631,22.6199,15.5294,25.8827,34.0012,25.3784,24.7683,21.2112,26.1011,27.1309,30.1368,29.9178,21.3305,23.7779,33.52,25.7318,28.2064,24.5751,24.8575,32.6643,84.387,91.8997,71.2904,68.3564,55.8728,68.017,34.037,28.5911,33.6071,88.9616,56.6929,62.9926,57.2775,78.4219,71.7351,77.9242,63.317,49.4726,30.4925,81.3599,84.326,31.6648,24.5617,24.2332,25.9388,23.6655,22.3599,21.2704,19.2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT313306564,73.4033,69.6076,73.1249,71.6447,72.4017,121.4157,121.4333,121.4561,121.4806,121.5069,120.2154,120.2409,120.2659,120.2875,120.307,120.3313,119.2081,119.2369,119.2601,119.2936,119.3267,119.352,118.1082,118.1394,118.1712,107.3838,117.6162,127.6323,95.7182,91.6432,103.8489,89.1817,87.7183,71.8955,71.9263,70.192,61.5291,62.9807,58.493,59.7008,59.6358,62.0385,59.41,56.5473,64.1444,62.4622,65.5471,61.5232,60.6165,65.2575,64.6536,70.41,76.9956,72.0545,74.7789,87.1926,99.0056,106.0752,111.2075,78.9851,81.5719,76.6704,82.5883,89.1059,97.6248,95.3501,81.4246,80.8955,101.5806,88.7195,90.6508,87.7312,87.746,112.9583,101.0452,86.1263,81.313,76.1681,67.6576,73.2399,73.0375,71.5518,73.3363,60.74,46.594,50.682,50.682,50.682,54.9359,60.0203,59.8309,58.1646,58.3483,59.1023,61.9671,73.5609,62.4786,64.4537,80.3303,86.2093,88.2024,85.5717,85.6867,85.3794,85.3794,90.9661,85.8297,85.9526,95.4631,90.0361,1149.2001,71.0764,75.8819,73.1539,69.8257,71.0197,66.2694,66.9408,76.729,74.7296,82.6122,82.3001,83.0179,74.9392,79.6311,76.7973,75.6139,74.3715,77.5277,76.1947,81.9961,78.9038,79.0728,85.0687,82.6231,83.7875,85.7234,88.0173,86.8806,88.6205,92.9549,79.4566,81.5631,91.1284,96.4798,88.6571,88.2015,98.7539,95.7235,92.9394,105.4854,105.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT313314900,199.7875,192.9142,192.7104,192.0883,191.8512,193.2054,192.906,192.6155,192.9776,196.2807,194.6549,193.9652,192.9117,192.6434,195.0591,195.5468,192.7265,191.7906,192.0664,193.1674,195.7016,199.0626,198.2962,197.5643,199.4162,201.9649,202.8412,204.6859,194.403,195.6604,200.8216,191.3848,190.3511,174.8123,203.5912,203.5109,201.1123,200.1186,202.621,193.1831,192.0604,192.3733,192.8104,192.5607,203.9688,210.2465,247.907,276.3144,339.659,352.8959,414.6025,427.3923,428.7926,564.7323,594.31,570.6474,783.757,692.0689,515.0131,192.8136,187.993,183.1383,193.7146,269.1323,241.2427,253.7482,86.7125,98.6739,96.1781,81.0539,84.6927,80.192,92.7002,109.7139,104.4871,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.8619,275.7876,274.2783,274.678,289.8259,292.4664,465.1126,216.5757,218.4248,234.3469,467.3569,467.032,466.6663,367.6225,356.5963,368.2035,467.0207,467.7411,469.4579,393.5563,385.0679,387.9148,401.4377,193.4799,193.4799,193.4799,193.4799,193.4799,193.4799,193.4799,239.1593,239.1593,239.1593,239.1593,279.1017,290.218,291.3113,337.6584,297.4709,347.673,339.0515,332.9414,339.4142,339.0146
IQT46558695,77.6782,76.4471,83.3739,81.7406,84.5117,94.6874,77.8607,76.4117,107.5263,108.4157,108.2631,124.7899,117.8475,124.9154,118.9774,153.1218,112.5821,118.8884,209.7523,196.8912,228.5542,202.6654,241.4528,212.1699,231.3106,282.3055,260.4678,339.3808,290.3531,282.2523,341.2807,234.0977,218.2161,197.364,184.3202,125.0587,127.165,138.9837,281.9017,134.6523,126.6173,126.3207,104.6973,102.6335,115.8286,114.7419,112.0998,105.1252,104.7637,113.1392,113.1722,136.3312,115.5754,121.252,141.17,137.6622,171.0468,187.2954,244.0258,69.8219,66.884,56.3557,70.114,76.6085,82.676,81.6398,75.3051,232.9385,232.9385,232.9385,232.5932,229.6197,232.943,232.943,232.943,232.6668,232.6273,230.5897,230.5897,230.5897,230.5897,230.5645,230.4308,227.8742,227.8742,227.8742,227.8742,227.8742,227.6761,227.8477,227.8477,227.8477,227.8477,227.8477,198.3352,160.1559,160.3687,193.8776,224.8379,208.4163,192.7961,216.9396,215.5634,220.7517,228.8808,228.8048,228.7071,216.8045,216.6496,216.5301,228.9421,228.852,228.733,262.7683,226.5946,226.4035,226.2049,226.5906,226.3789,226.168,255.3579,226.3744,226.2595,225.7064,226.3934,226.222,226.3793,227.1172,226.8595,227.4133,228.1999,227.9069,228.4297,228.4405,230.7544,339.8933,321.0783,320.7513,326.2542,325.4357,339.2482,340.2073,341.0436,354.9918,349.4318,361.3035,371.4671,391.1784,388.706,385.6749,386.1597,380.1511,391.4226,412.4547,410.7018,418.5938,420.3159,420.454,443.7182,462.6557,464.305,476.4302,481.7516,455.4978,478.0804,467.4862,494.0072,489.6915,486.2214,510.24,475.2232,538.1409,550.0255,579.4068,580.5479,671.8081,702.5136,773.191,794.5914,853.5504,870.8847,835.8848,779.4407
IQT323679990,89.6761,100.0732,120.2386,126.0289,119.2208,129.8378,122.7777,117.5442,113.0828,110.1694,144.723,155.5215,146.1927,166.5966,174.9487,166.5,169.0095,183.9225,199.0757,204.9125,201.4748,215.899,161.526,152.0573,193.8879,193.7002,183.7374,204.232,181.6698,178.6807,231.7172,201.7522,174.4119,173.0396,153.1864,137.2746,121.1299,122.7142,117.2043,112.9349,109.5144,110.2805,104.7343,123.5094,132.475,127.9325,134.4319,113.5199,129.3644,139.3868,182.9877,203.264,230.1996,224.1311,228.805,227.2919,261.6699,273.5606,346.2689,131.7857,132.1399,125.8449,149.0422,157.7709,153.9995,147.7684,141.7404,153.2121,98.0955,217.2039,261.3403,293.9176,277.2477,266.3776,215.6531,148.8465,187.1062,147.1294,149.985,158.9775,149.567,144.6465,140.0188,119.2999,112.1902,101.1361,109.7451,112.5708,112.6482,124.6744,126.214,128.0511,124.2317,124.2222,131.8434,165.0777,240.4855,279.9914,350.8244,307.2112,277.6984,311.6203,334.4902,348.124,361.5454,482.5091,559.9024,531.6804,438.5186,382.2616,386.3558,357.4865,362.2793,356.8337,314.4925,314.1619,268.681,182.0073,198.3507,202.2228,172.5558,182.8017,165.103,168.4132,181.4643,168.2085,177.157,172.7046,288.1007,293.4236,292.9927,292.5537,290.3436,290.2502,289.3584,218.1619,287.8605,287.8605,287.8605,287.8605,287.8605,287.8605,287.8605,287.8605,287.8605,287.8605,287.8605,287.897,300.9379,300.9379,300.9379,300.9379,300.9379,300.7445,303.4083,304.7832,299.1272,297.6255,263.283,293.9369,289.3921,234.615,263.2803,288.9492,289.1109,353.0605,353.0605,353.0605,354.9431,355.565,372.8941,372.8941,372.8941,373.4126,371.6442,353.6973,0,0,0,0,0,0,0
IQT46211427,63.4228,65.712,65.6114,65.4741,64.2706,64.334,64.0679,65.7093,65.7217,65.6405,65.925,65.9928,67.181,68.7851,68.6539,68.4919,66.0666,66.2404,66.4075,68.0043,68.1387,68.4107,67.3692,67.5504,67.6939,70.0822,69.8826,69.6659,65.8897,65.8592,65.6864,66.7365,66.4806,66.286,64.6576,65.6677,66.5046,69.2498,70.3189,71.0841,73.3308,73.7202,74.2416,74.8232,75.1814,75.7281,76.7943,78.131,78.5099,78.8404,79.2732,79.7211,80.2235,79.3885,79.8606,80.0252,80.2252,80.875,81.6222,82.1293,82.4023,82.747,83.1378,83.527,83.8414,83.2915,83.7406,84.1534,84.3959,84.6397,85.0097,85.52,85.8001,84.9176,82.5932,82.2375,81.0286,80.7954,81.5543,82.184,82.736,82.6169,82.7776,82.3646,80.9559,83.615,83.859,84.781,84.2595,84.0662,84.0117,82.5514,76.1224,78.6377,78.2398,67.4332,76.2079,110.0885,117.7158,118.9398,98.7159,101.6629,98.9014,85.4039,91.421,92.1287,86.4272,102.4843,148.4517,124.6058,111.444,102.3936,109.4607,97.2101,94.7126,86.8829,94.0257,89.1402,82.021,76.5487,78.6671,85.8192,88.8474,81.4422,90.8128,89.4152,80.5136,82.2495,81.7743,82.8806,86.7277,82.8076,86.7932,96.4103,83.4736,91.4654,99.4536,97.244,105.0567,107.454,98.656,89.5549,72.8807,78.6131,81.1313,75.0662,70.4497,75.729,73.4962,70.1177,84.763,88.5237,87.7709,88.0717,81.8824,80.1432,79.8679,81.7362,90.4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT565076305,84.9347,83.6975,82.1295,80.3979,77.4345,82.3042,79.7251,79.6821,84.3264,90.9627,83.6178,91.6682,91.6826,88.0389,110.417,133.9968,118.2108,109.2283,120.5158,113.9274,124.8698,135.8542,131.7994,120.3303,122.5335,140.442,149.0785,175.2628,123.0334,129.9564,143.9652,137.4367,150.766,134.9151,138.4212,100.2218,91.7758,88.0654,94.3407,93.9043,81.1606,80.4565,78.4756,79.0997,79.3308,75.4017,71.7549,63.4734,66.1922,64.8552,69.0602,71.5611,76.0298,74.2747,85.4489,88.2756,100.6375,123.791,136.8594,70.0246,78.3317,90.663,99.794,104.92,114.0277,141.2195,118.8221,59.617,73.2226,49.0647,55.1533,52.871,58.1169,72.9058,64.7123,65.1534,64.7985,63.7871,63.9762,75.928,65.8369,64.003,65.9579,46.4301,52.6364,57.0467,58.0763,57.6286,57.7911,59.2586,54.2383,61.9618,61.5628,75.6853,190.7562,79.6574,79.6574,79.6574,87.8929,169.4566,169.4566,169.4566,169.4566,169.4566,169.4566,169.4566,169.4566,169.4566,119.1156,170.7538,96.4923,80.6511,84.7803,82.009,77.6779,64.5776,55.3226,57.5777,61.4107,59.3727,81.231,82.1123,78.3216,61.6594,71.9682,67.7257,59.0167,55.2294,51.1478,62.4009,63.1338,59.8097,62.4377,79.4788,64.9002,63.7734,75.6063,76.6727,87.8368,86.498,123.5835,95.1559,81.5852,80.5874,87.526,93.3768,81.4959,87.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT1875741616,617.2325,620.165,633.1248,625.0008,616.5122,607.4792,623.5292,629.0261,658.8714,654.94,679.6658,622.6306,842.3204,640.1632,994.6802,1352.2049,1140.3451,1089.0337,1058.1116,1026.9903,1310.4487,1298.1003,933.8962,837.0869,1088.4641,1098.8449,1128.0222,1212.688,951.4114,911.3345,1225.2398,1365.072,922.9009,543.4937,525.5733,598.1763,450.6882,466.5334,488.4325,523.3395,499.1358,595.2558,577.8198,558.9842,566.4012,552.2144,517.9002,550.0524,402.1698,428.7827,418.2561,395.889,366.5209,329.0471,336.236,181.9522,373.2265,417.7988,474.1536,241.4386,235.0056,197.0473,202.0648,142.9625,185.0643,173.8902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
